wav_filename,wav_filesize,transcript,confidence_level
./all_wav/Varzesh_ShabHayeNarenji27_2.wav,225636,همراه قات شامگاهی شما هستیم و امیدوارم این لحظه ها را آرام و بی دغدغه سپری کنید,0.84490061
./all_wav/Varzesh_ShabHayeNarenji27_20.wav,346084,دوست گرامی ما جناب خلیل شیرمحمدلی از گنبد کاووس رستگاری و گفت که شمع های نارنجی شبتون,0.84053701
./all_wav/Varzesh_ShabHayeNarenji27_22.wav,295236,قرمزته و دوست گرامی ما آقا خلیل هم مخاطب دیگر ما هست و شماره ۹۱۱ ۶۱۵۸,0.81643379
./all_wav/Varzesh_ShabHayeNarenji27_3.wav,157700,و همچنان در ادامه همراه ما باشید و همکاران,0.88886952
./all_wav/Varzesh_ShabHayeNarenji27_4.wav,94244,در برنامه شب های ناب,0.82834566
./all_wav/Varzesh_ShabHayeNarenji27_43.wav,159748,وقتی به بعضیا میگیم افتخار میگه شما بگو افتخارات,0.80138505
./all_wav/Varzesh_ShabHayeNarenji27_46.wav,127236,تاریخ فوتبال ایران به نظرتون,0.92755729
./all_wav/Varzesh_ShabHayeNarenji27_52.wav,90916,نارنجی,0.92755729
./all_wav/Varzesh_ShabHayeNarenji28_18.wav,125636,بابا برام اگه حرف ویژگی ماه های تولد,0.83223218
./all_wav/Varzesh_ShabHayeNarenji28_22.wav,228036,محبوب پیام فرستاده شکرالله شفاعتی دیگر مخاطب ما وحید عابدی از مشهد,0.89377016
./all_wav/Varzesh_ShabHayeNarenji28_23.wav,149252,محمد حسینی رضا حسینی از مشهد,0.92732787
./all_wav/Varzesh_ShabHayeNarenji28_26.wav,206244,بارش شدید باران خیلی از نقاط تحویل ۳ شده امیدواریم هر چه سریعتر این مشکل رفع بشه,0.8277458000000001
./all_wav/Varzesh_ShabHayeNarenji28_27.wav,155652,دوستان گرامی حسن از اهواز,0.86665887
./all_wav/Varzesh_ShabHayeNarenji28_28.wav,136420,مخاطب دیگر و مسعود شاه ولی از اهواز گفت,0.8152491999999999
./all_wav/Varzesh_ShabHayeNarenji28_29.wav,84036,فقط فولاد قهرمان,0.92755729
./all_wav/Varzesh_ShabHayeNarenji28_32.wav,135940,مخاطب دیگرمان آقای فتح الله علیایی,0.79335362
./all_wav/Varzesh_ShabHayeNarenji28_33.wav,124100,دوست عزیزمان جناب نامی از سنندج,0.89694381
./all_wav/Varzesh_ShabHayeNarenji28_34.wav,109060,دیگه کاوه کریمی از سنندج,0.92317307
./all_wav/Varzesh_ShabHayeNarenji28_39.wav,223268,به یکی داره و با توجه بیشتر به کجا می دونی بگیریم اولین کجا بود,0.8052701999999999
./all_wav/Varzesh_ShabHayeNarenji28_4.wav,121860,گفته که هوادار تیم فوتبال,0.8626621999999999
./all_wav/Varzesh_ShabHayeNarenji28_58.wav,226244,من طرفدار تیم فوتبال پرسپولیس هستم گفتن که آخرین قهرمانی استقلال در آسیا,0.89168614
./all_wav/Varzesh_ShabHayeNarenji28_59.wav,69988,کی بوده,0.85288966
./all_wav/Varzesh_ShabHayeNarenji28_60.wav,248644,یه پیام فرستادن آقای جعفر پرچمی از عسلویه به گفته که عشق است استقلال با ۲,0.84876198
./all_wav/Varzesh_ShabHayeNarenji28_64.wav,102660,۲۲۰ ۲۱۳ ۸۸,0.92755729
./all_wav/Varzesh_ShabHayeNarenji28_7.wav,180932,آقای اکبر صفری از اصفهان علی حسینی از اصفهان,0.92755729
./all_wav/Varzesh_ShabHayeNarenji28_8.wav,178916,سعید از بهاران محمد حدادی از اصفهان عباس کاظمی,0.92755729
./all_wav/Varzesh_ShabHayeNarenji28_9.wav,259012,دیگه جواد سلطانی احمد قاسمی و مهری فرودستان همه هوادار سپاهان,0.8292069999999999
./all_wav/Varzesh_ShabHayeNarenji29_11.wav,179012,عاشق کارتون,0.81903231
./all_wav/Varzesh_ShabHayeNarenji29_13.wav,83012,کرونا,0.89954829
./all_wav/Varzesh_ShabHayeNarenji29_3.wav,99876,عرض سلام و ادب و احترام دارم,0.8448511999999999
./all_wav/Varzesh_ShabHayeNarenji29_38.wav,173668,و حجم رسانه های قابل ملاحظه و مخاطب غندل,0.86237019
./all_wav/Varzesh_ShabHayeNarenji29_41.wav,275684,علی دوست داری پیام بفرستید ۳۳۰۶ علی دوست دارید تماس تلفنی بگیرید ۲۰۲۰ و ۱۳۸۷,0.80287635
./all_wav/Varzesh_ShabHayeNarenji29_44.wav,107652,همه با هم در خانه میمانیم,0.8638851000000001
./all_wav/Varzesh_ShabHayeNarenji29_49.wav,209380,الان فقط یه روزی میشه که به خدمت شما هستیم که اتفاق افتاده و نه مخاطبانی که,0.79711145
./all_wav/Varzesh_ShabHayeNarenji29_5.wav,363012,خدمت ۲ تن از معاونین اداره کل ورزش و جوانان در محل اداره کل ورزش و جوانان استان در حال و کوفت و اموری که همه ادارات,0.81037444
./all_wav/Varzesh_ShabHayeNarenji29_54.wav,311716,می خوام یه جمله رو قبل از تخریب اشتباه هم کارهای خوب در این برنامه از پیش خودم و داوران کشتی هستید سارا سروری,0.87226343
./all_wav/Varzesh_ShabHayeNarenji29_64.wav,98052,چرا حفاری شمال,0.92755729
./all_wav/Varzesh_ShabHayeNarenji2_102.wav,151556,داشته باشد یا نداشته باشد,0.81097925
./all_wav/Varzesh_ShabHayeNarenji2_106.wav,232708,خیلی سخته خیلی بسیار عالی آرزوی سلامتی و تندرستی برای جناب آقای,0.84222585
./all_wav/Varzesh_ShabHayeNarenji2_107.wav,296484,ناصر ابراهیمی و آقای نصرالله عبداللهی نازنین ایشاله که سال‌های سال زنده و سلامت باشید به زودی در کنار فوتبال,0.79653263
./all_wav/Varzesh_ShabHayeNarenji2_108.wav,193316,کشور عزیزمان ایران باشید و هر آنچه که تجربه دارید انتقال بدید به نسل جوان,0.85460204
./all_wav/Varzesh_ShabHayeNarenji2_110.wav,178052,خیلی از رسم و مرام هایی که هست به نوعی میشه گفت,0.85289079
./all_wav/Varzesh_ShabHayeNarenji2_112.wav,223716,این‌ها را بیاموزم که علاوه بر اینکه ورزشکار خوبی هستند به لحاظ اخلاقی هم بتونن نمونه باشد,0.83415318
./all_wav/Varzesh_ShabHayeNarenji2_113.wav,121188,فشاری که زنده و سلامت باشید در پناه خدا باشید,0.80753458
./all_wav/Varzesh_ShabHayeNarenji2_119.wav,370916,سلام سعادتمند که رفته بود ایتالیا مهمونی ازت را به بچه ها سپرده بود که به خونه نیست ولی عوضش احترام همگان رفتن و دوست دارم,0.87326723
./all_wav/Varzesh_ShabHayeNarenji2_120.wav,154148,الان اومده بود اینجا کلیشه رفته بود و برگشته بود,0.87664473
./all_wav/Varzesh_ShabHayeNarenji2_125.wav,155716,کتاب مترجم مورد تایید من نیست,0.83977598
./all_wav/Varzesh_ShabHayeNarenji2_126.wav,317572,برانکو بعد این همه سال تو فوتبال ما بوده هنوز متوجه نشده که مترجم دستش باز بوده نشان خلاق,0.91276652
./all_wav/Varzesh_ShabHayeNarenji2_143.wav,118340,در فینال آسیا جلال علی نژاد,0.90943378
./all_wav/Varzesh_ShabHayeNarenji2_145.wav,194500,چون پرسپولیس ۳۰ ثانیه قهرمان آسیا شده زمان,0.91072476
./all_wav/Varzesh_ShabHayeNarenji2_16.wav,314436,شما آقای عبداللهی کجا هستند,0.81663781
./all_wav/Varzesh_ShabHayeNarenji2_19.wav,249124,رادیو ورزش و برنامه در چهار و تمامی شنوندگان تسلیت عرض می کنم خدمت شما انشالله,0.83213025
./all_wav/Varzesh_ShabHayeNarenji2_20.wav,347844,هرچی خاک ایشون هست بقای عمر شما باشه برای آرامش آرزو می کنم و می دانم که دیگه شما را در این هیئت نبینیم این شال,0.88518918
./all_wav/Varzesh_ShabHayeNarenji2_21.wav,235972,نصرالله عبداللهی گرانقدر سلام و عرض ادب,0.90092748
./all_wav/Varzesh_ShabHayeNarenji2_22.wav,117508,من خدمت شما سلام عرض می کنم خدمت,0.92755735
./all_wav/Varzesh_ShabHayeNarenji2_24.wav,176580,جانم خوبی جناب عبداللهی چه خبر,0.85597253
./all_wav/Varzesh_ShabHayeNarenji2_32.wav,58724,استقلال,0.92755729
./all_wav/Varzesh_ShabHayeNarenji2_33.wav,167524,تیم سابق استقلال و بعد شمال ادامه پیدا کرد غذا,0.8680169
./all_wav/Varzesh_ShabHayeNarenji2_35.wav,284612,الان ۴۱ ساله ما که در تیم های ملی که در باشگاه‌های همین نتیجه می‌گیریم و,0.80793494
./all_wav/Varzesh_ShabHayeNarenji2_37.wav,151716,گل خودمون بعد از ۲۵,0.81041801
./all_wav/Varzesh_ShabHayeNarenji2_4.wav,196164,چی بگم ۱۵۲ بگم جواب بیشتر بگردم,0.84853882
./all_wav/Varzesh_ShabHayeNarenji2_51.wav,123620,اصالت تیم ملی نداشتم ولی,0.82314044
./all_wav/Varzesh_ShabHayeNarenji2_54.wav,164772,آزاد اردبیل,0.79259348
./all_wav/Varzesh_ShabHayeNarenji2_57.wav,57604,خیلی هم عالی,0.82607532
./all_wav/Varzesh_ShabHayeNarenji2_59.wav,185220,قربان شما از وضعیت این روزهای استقلال را برام بگیر و از زمینه فعالیت,0.91394025
./all_wav/Varzesh_ShabHayeNarenji2_61.wav,115460,استقلال,0.92755729
./all_wav/Varzesh_ShabHayeNarenji2_68.wav,77604,زبان بدن مربی,0.89213139
./all_wav/Varzesh_ShabHayeNarenji2_72.wav,214244,مقبولی گرفتم فشار برداشته شده که هنوز برای قضاوت خیلی زوده ولی قطعاً,0.79181391
./all_wav/Varzesh_ShabHayeNarenji2_79.wav,145668,بازیکنان مربی تیم,0.92193836
./all_wav/Varzesh_ShabHayeNarenji2_86.wav,110116,به نظر من تمرکز بهتری داشته باشه,0.84225136
./all_wav/Varzesh_ShabHayeNarenji2_87.wav,101476,تجربه ثابت کرده که این بدن,0.88583952
./all_wav/Varzesh_ShabHayeNarenji2_90.wav,291300,همیشه همین گونه بوده و خانم ابراهیمی گرانقدر ببخشید علیرضا جان پایانی هست با افتخار مستند صحبت کرد,0.84315407
./all_wav/Varzesh_ShabHayeNarenji2_92.wav,190020,خودت را جای مخصوص خودش,0.81703556
./all_wav/Varzesh_ShabHayeNarenji2_99.wav,67364,میانه زمین,0.90053165
./all_wav/Varzesh_ShabHayeNarenji30_101.wav,194244,روزنامه,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_11.wav,86756,بسم الله الرحمن الرحیم,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_12.wav,112356,سلام عرض می کنم خدمت شما,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_122.wav,332708,من و موقعیت صدای داشتم میخواستم از استادیوم بیام بیرون از خونه میرسه,0.8190307
./all_wav/Varzesh_ShabHayeNarenji30_124.wav,182212,به این جوری فکر می کردیم که با تو دل بازی کنیم چه موقع,0.84109724
./all_wav/Varzesh_ShabHayeNarenji30_129.wav,81860,و شما چی,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_137.wav,113892,به قول معروف,0.79882693
./all_wav/Varzesh_ShabHayeNarenji30_148.wav,192932,نکته‌ای که هر دوتاتون داشتیم دیگری هم عالی محمدی و هم جناب موزیک این بود که,0.80670005
./all_wav/Varzesh_ShabHayeNarenji30_153.wav,70756,بله,0.90330124
./all_wav/Varzesh_ShabHayeNarenji30_157.wav,186436,برخورد هواداران تیم رقیب چطور بود احیاناً یا هوادار خودشون,0.86667192
./all_wav/Varzesh_ShabHayeNarenji30_159.wav,357988,اگر طرفدار تیم مثلاً فرض کنید از ورزشکاران راضی نباشد تیم نفس ناخرسندی لازم باشد به این هم دشنامی و توهین میکنه,0.83280253
./all_wav/Varzesh_ShabHayeNarenji30_162.wav,160388,شما نگاه کنید,0.89734823
./all_wav/Varzesh_ShabHayeNarenji30_163.wav,101860,واقعا عصبی بودن,0.82913822
./all_wav/Varzesh_ShabHayeNarenji30_175.wav,211108,بازی بعد بازی کنید ماشین نباشید ببرد و به خاطر اینکه نتیجه,0.88715261
./all_wav/Varzesh_ShabHayeNarenji30_180.wav,223908,خیلی سخته بتونم ببرم تا آسمون من خودم خودم دوست داشتم,0.90962929
./all_wav/Varzesh_ShabHayeNarenji30_19.wav,97828,سلام و عرض ادب خدمت شما,0.91102213
./all_wav/Varzesh_ShabHayeNarenji30_195.wav,239460,شماره خاطره خیلی تلخم در واقع از مسابقات تو نداری چه کنم,0.79871589
./all_wav/Varzesh_ShabHayeNarenji30_197.wav,129092,۷۳ وقتی من برگشتم دوباره به فوتبال تبریز,0.86028755
./all_wav/Varzesh_ShabHayeNarenji30_199.wav,72452,سال ۷۳ بود,0.92488307
./all_wav/Varzesh_ShabHayeNarenji30_2.wav,283204,شبتون بخیر باشه به ساعت ۱۲۱ دقیقه و یازده ثانیه رسیدیم و همچنان با ادامه برنامه شبهای داریم,0.81919217
./all_wav/Varzesh_ShabHayeNarenji30_20.wav,162724,حسن در خدمت دوست خوبم,0.81057805
./all_wav/Varzesh_ShabHayeNarenji30_200.wav,84452,بازی با ماشین سازی,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_202.wav,94724,خدا بیامرز پدرم تو استاد,0.82209796
./all_wav/Varzesh_ShabHayeNarenji30_204.wav,104548,به رحمت خدا رفت,0.84098566
./all_wav/Varzesh_ShabHayeNarenji30_206.wav,84964,وقتی لحظه یادم نمیره,0.80798048
./all_wav/Varzesh_ShabHayeNarenji30_207.wav,100932,بعد از قاضی چه اتفاقاتی افتاد,0.85378861
./all_wav/Varzesh_ShabHayeNarenji30_217.wav,136964,سریال تنکابن شهرداری سلطانیه,0.79067624
./all_wav/Varzesh_ShabHayeNarenji30_220.wav,196548,پرسپولیس,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_23.wav,175172,درسته که ما از,0.84198916
./all_wav/Varzesh_ShabHayeNarenji30_24.wav,190436,ابتدای در واقع این هفته به هفته قبل آمدیم و یک فضایی را که برنامه,0.83851188
./all_wav/Varzesh_ShabHayeNarenji30_242.wav,91620,خیلی خوشحال نباش,0.80740047
./all_wav/Varzesh_ShabHayeNarenji30_245.wav,232292,بعد از این که به لیونل مسی گل چهارم را زد آمد و در واقع پیراهن اصلی خودش رو,0.82605219
./all_wav/Varzesh_ShabHayeNarenji30_248.wav,103716,همون پیراهنی که دیگو مارادونا,0.79042101
./all_wav/Varzesh_ShabHayeNarenji30_249.wav,178244,بر تن داشت با همون ویژگی و برش همسرش تقدیم کرد به مارادونا,0.83536398
./all_wav/Varzesh_ShabHayeNarenji30_253.wav,108516,از دوران بازی مارادونا شما هم,0.8232314000000001
./all_wav/Varzesh_ShabHayeNarenji30_258.wav,167204,یادم نمیره من موقعی که به عربستان گل زدم,0.83154619
./all_wav/Varzesh_ShabHayeNarenji30_260.wav,75172,یادم میاد که رفتی,0.81213737
./all_wav/Varzesh_ShabHayeNarenji30_263.wav,90244,خیلی ارزش داشت,0.8582778
./all_wav/Varzesh_ShabHayeNarenji30_264.wav,103908,یکی از دوستان بنده,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_268.wav,158820,نوشته بود که من مجنون زندگی و مجنون,0.89725488
./all_wav/Varzesh_ShabHayeNarenji30_27.wav,318020,هواداران تراکتور و سپاهان و خیلی‌های دیگر ممکنه گله‌مند جناب دیوانه ابدی خود شما حضور داشتیم,0.79607099
./all_wav/Varzesh_ShabHayeNarenji30_275.wav,273668,من افتخار بود که مصرف هماهنگ داشتم خیلی افتخار بود,0.8684209
./all_wav/Varzesh_ShabHayeNarenji30_278.wav,135332,خیلی حیف شد ولی خب البته خودش هم مسیر خوبی است,0.80827975
./all_wav/Varzesh_ShabHayeNarenji30_286.wav,137572,بارسلونا طرفداری,0.82895637
./all_wav/Varzesh_ShabHayeNarenji30_293.wav,243364,داستان چیه,0.92755729
./all_wav/Varzesh_ShabHayeNarenji30_299.wav,374852,فرصت کوتاهی تا پایان برنامه داریم نگاهی بیندازیم به برنامه مسابقاتی که امروز برگزار شد تعدادی هم که قرار هست در ادامه انجام بشه لیگ یک فوتبال باشگاه کشورمان امروز,0.83969861
